BoatType,Ladies,Year,Date,Season,Military,Position,Name,Club,Class,SubClass,Time,DecimalTime,Trophies,Record,Notes
Kayak,Male,2011,"",2011,Civilian,38,"Abberton Hubert & Maxwell-Hart William","Dauntsey's School",Junior,"",22:47:32,22.8,"","",""
Kayak,Mixed,2011,"",2011,Civilian,39,"Bizley Sophie & Mackean James","Dauntsey's School",Junior,"U17 School",22:50:43,22.8,"","",""
Kayak,Ladies,2011,"",2011,Civilian,25,"Pearce Emma","Fowey River ",Singles,"",22:50:59,22.8,"","",""
Canadian,Male,2011,"",2011,Civilian,40,"Ledward George & Wood James","Bedford School",Junior,"",22:55:15,22.9,Canadian,"",""
Kayak,Male,2011,"",2011,Army,20,"Collett Douglas & Nightingale Sandy","RMA Sandhurst",Senior,"",22:55:39,22.9,"","",""
Kayak,Male,2011,"",2011,Army,21,"Barton Peter & Hutton Thomas","RMA Sandhurst",Senior,"",22:55:42,22.9,"","",""
Kayak,Male,2011,"",2011,Army,22,"Chen Mingxiang & Hall Simon","RMA Sandhurst",Senior,"",22:57:36,23.0,"","",""
Canadian,Male,2011,"",2011,Civilian,23,"Fryer David & Fryer Tom","Hemel Hempstead ",Senior,"",23:04:34,23.1,"","",""
Kayak,Male,2011,"",2011,Civilian,24,"Kantolinna Blair & Pearson James","Southampton ",Senior,"",23:08:51,23.1,"","",""
Kayak,Male,2011,"",2011,Civilian,25,"Lowe Pete & Marett Dan","Wokingham ",Senior,Veteran,23:09:22,23.1,"","",""
Kayak,Male,2011,"",2011,Civilian,26,"Campbell David","Leaside ",Singles,"Over 50 Veteran",23:09:36,23.1,"","",""
Kayak,Male,2011,"",2011,Navy,26,"Ethell Dave & Gibson Alex","Royal Marines",Senior,Veteran,23:10:02,23.2,Navy,"",""
Kayak,Male,2011,"",2011,Civilian,6,"Baylis Stuart & Baylis Clive","Exeter ",Endeavour,"",23:10:50,23.2,"","",""
Kayak,Male,2011,"",2011,Civilian,7,"Sylvester James & Patterson Richard","Elmbridge ",Endeavour,"",23:10:54,23.2,"","",""
Kayak,Male,2011,"",2011,Civilian,41,"Cox Ben & Thomas Henry","Cranleigh School",Junior,"",23:14:17,23.2,"","",""
Kayak,Male,2011,"",2011,Civilian,27,"Mckenna Barry & Wakley Gary","Exeter ",Senior,Veteran,23:16:58,23.3,"","",""
Kayak,Male,2011,"",2011,Civilian,42,"Whitrow Hector & Henriques Joshua",Independent,Junior,"",23:19:53,23.3,"","",""
Kayak,Male,2011,"",2011,Civilian,43,"Riall Finn & Steward William","Marlborough College",Junior,"",23:21:42,23.4,"","",""
Kayak,Male,2011,"",2011,Civilian,28,"Bouch Charlie & Bouch Mark","Devizes ",Senior,"",23:21:51,23.4,"","",""
Kayak,Male,2011,"",2011,Civilian,44,"Searight Teddy & Monger Chris","Kelly College",Junior,"",23:24:40,23.4,"","",""
Kayak,Male,2011,"",2011,Civilian,29,"Pedley Matt & Stobbart Daniel","Met Police",Senior,"Police Veteran",23:25:50,23.4,Police,"",""
Kayak,Ladies,2011,"",2011,Civilian,8,"Schofield Pip & Blane Jill","Bradford On Avon ",Endeavour,"",23:27:07,23.5,"","",""
Kayak,Male,2011,"",2011,Civilian,27,"Walsh David","Worcester ",Singles,"Over 50 Veteran",23:28:38,23.5,"","",""
Kayak,Ladies,2011,"",2011,Civilian,9,"Ritchie Lorna & Wilton Anna","University Of Birmingham",Endeavour,"",23:28:55,23.5,"","",""
Kayak,Male,2011,"",2011,Civilian,6,"Storey Matthew & Storey Paul",Independent,Vet/Junior,"",23:29:45,23.5,"","",""
Kayak,Male,2011,"",2011,Civilian,30,"Mcintyre Sean & O' Crualaoich Niall","Phoenix ",Senior,"",23:30:36,23.5,European,"",""
Kayak,Male,2011,"",2011,Civilian,31,"Lowe Gary & Bloxsom Lee","78th Leicester 1st Thurmaston Scouts",Senior,Scouts,23:32:28,23.5,Scouts,"",""
Kayak,Male,2011,"",2011,Civilian,32,"Jones Sam & Roberts Nick","Oxford University",Senior,University,23:33:32,23.6,University,"",""
Kayak,Male,2011,"",2011,Civilian,45,"Davis Dylan & Auger Gerald","Blundell's School",Junior,"U17 School",23:41:32,23.7,"","",""
Kayak,Male,2011,"",2011,Civilian,33,"Main Ollie & Sargant Nigel","Southampton ",Senior,"",23:41:36,23.7,"","",""
Kayak,Ladies,2011,"",2011,Civilian,46,"Blewitt Alice & Newman Evee","Dauntsey's School",Junior,"",23:45:47,23.8,"","",""
Kayak,Male,2011,"",2011,Civilian,34,"Powell Neil & Walker Peter","Wing Commander & Pangbourne ",Senior,Veteran,23:49:21,23.8,"","",""
Canadian,Male,2011,"",2011,Civilian,47,"Welch Cullum & Longstaff Adam","Bedford School",Junior,"",23:49:28,23.8,"","",""
Kayak,Male,2011,"",2011,Civilian,28,"Chappel Jeremy",Independent,Singles,"",23:49:51,23.8,"","",""
Kayak,Male,2011,"",2011,Army,35,"Pack David & Pitchfork Paul","Royal Gurkha Rifles",Senior,"",23:50:52,23.8,"","",""
Kayak,Male,2011,"",2011,Civilian,36,"Rogers Mike & Westerby Allen","Dorset & Poole Harbour ",Senior,Veteran,23:55:00,23.9,"","",""
Kayak,Male,2011,"",2011,Civilian,37,"Hollis Nicholas & Wragg James","Marlow  & Longridge ",Senior,"",23:56:14,23.9,"","",""
Kayak,Male,2011,"",2011,Civilian,48,"Ramirez Oliver & Meachin Peter","Kelly College",Junior,"",23:57:12,24.0,"","",""
Kayak,Mixed,2011,"",2011,Civilian,38,"Middlehurst Sue & Pollock Andrew","Addlestone ",Senior,"",23:57:17,24.0,"","",""
Kayak,Ladies,2011,"",2011,Civilian,49,"Wait Lizzie & Watson Georgia","Cranleigh School",Junior,"U17 School",23:59:52,24.0,"","",""
Kayak,Male,2011,"",2011,Civilian,29,"Pool Adam","Milton Keynes ",Singles,Veteran,24:03:32,24.1,"","",""
Kayak,Male,2011,"",2011,Civilian,39,"Carter Paul & Williams Geoff","Tower Hamlets ",Senior,"",24:05:35,24.1,"","",""
Kayak,Male,2011,"",2011,Civilian,50,"Phillips Joe & Smith Robert","Churcher's College",Junior,"U17 School",24:10:44,24.2,"","",""
Kayak,Ladies,2011,"",2011,Civilian,51,"Dickinson Alexandra & Wolfe Nicole","Kimbolton School",Junior,"U17 School",24:16:04,24.3,"","",""
Kayak,Male,2011,"",2011,Civilian,52,"Drummond-Smith Timothy & Martin Alistair","Downside School",Junior,"U17 School",24:17:38,24.3,"","",""
Kayak,Male,2011,"",2011,Civilian,40,"Dimambro Dominic & Ross Adrian","Richmond ",Senior,Veteran,24:22:17,24.4,"","",""
